@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
232,210,18,85,214,0.284281,0.921053,0.711864,0.921053,0.288136,0.803059,0.559772,1.645406,0.046246
233,209,19,85,214,0.284281,0.916667,0.710884,0.916667,0.289116,0.800766,0.557875,1.643141,0.04873
234,209,19,84,215,0.280936,0.916667,0.713311,0.916667,0.286689,0.802303,0.555977,1.648749,0.050034
235,209,19,83,216,0.277592,0.916667,0.715753,0.916667,0.284247,0.803846,0.55408,1.654395,0.058649
236,209,19,82,217,0.274247,0.916667,0.718213,0.916667,0.281787,0.805395,0.552182,1.66008,0.068258
237,209,19,81,218,0.270903,0.916667,0.72069,0.916667,0.27931,0.80695,0.550285,1.665805,0.069889
238,209,19,80,219,0.267559,0.916667,0.723183,0.916667,0.276817,0.808511,0.548387,1.671569,0.071534
239,209,19,79,220,0.264214,0.916667,0.725694,0.916667,0.274306,0.810078,0.54649,1.677373,0.077811
240,208,20,79,220,0.264214,0.912281,0.724739,0.912281,0.275261,0.807767,0.544592,1.675164,0.082202
241,206,22,79,220,0.264214,0.903509,0.722807,0.903509,0.277193,0.803119,0.540797,1.670699,0.087165
242,206,22,78,221,0.26087,0.903509,0.725352,0.903509,0.274648,0.804688,0.538899,1.676581,0.088368
243,206,22,77,222,0.257525,0.903509,0.727915,0.903509,0.272085,0.806262,0.537002,1.682506,0.094159
244,206,22,76,223,0.254181,0.903509,0.730496,0.903509,0.269504,0.807843,0.535104,1.688472,0.100972
245,205,23,76,223,0.254181,0.899123,0.729537,0.899123,0.270463,0.805501,0.533207,1.686255,0.109682
246,205,23,75,224,0.250836,0.899123,0.732143,0.899123,0.267857,0.807087,0.531309,1.692278,0.114367
247,204,24,75,224,0.250836,0.894737,0.731183,0.894737,0.268817,0.804734,0.529412,1.690058,0.114729
248,204,24,74,225,0.247492,0.894737,0.733813,0.894737,0.266187,0.806324,0.527514,1.696138,0.116744
249,204,24,73,226,0.244147,0.894737,0.736462,0.894737,0.263538,0.807921,0.525617,1.702261,0.117031
250,203,25,73,226,0.244147,0.890351,0.735507,0.890351,0.264493,0.805556,0.523719,1.700054,0.128806
251,202,26,73,226,0.244147,0.885965,0.734545,0.885965,0.265455,0.803181,0.521822,1.697831,0.138265
252,202,26,72,227,0.240803,0.885965,0.737226,0.885965,0.262774,0.804781,0.519924,1.704027,0.141566
253,202,26,71,228,0.237458,0.885965,0.739927,0.885965,0.260073,0.806387,0.518027,1.710269,0.146956
254,201,27,71,228,0.237458,0.881579,0.738971,0.881579,0.261029,0.804,0.516129,1.708059,0.151629
255,201,27,70,229,0.234114,0.881579,0.741697,0.881579,0.258303,0.805611,0.514231,1.714362,0.160124
256,201,27,69,230,0.230769,0.881579,0.744444,0.881579,0.255556,0.807229,0.512334,1.720712,0.164494
257,201,27,68,231,0.227425,0.881579,0.747212,0.881579,0.252788,0.808853,0.510436,1.727108,0.164867
258,201,27,67,232,0.22408,0.881579,0.75,0.881579,0.25,0.810484,0.508539,1.733553,0.170076
259,201,27,66,233,0.220736,0.881579,0.752809,0.881579,0.247191,0.812121,0.506641,1.740045,0.17842
260,200,28,66,233,0.220736,0.877193,0.75188,0.877193,0.24812,0.809717,0.504744,1.737897,0.178784
261,200,28,65,234,0.217391,0.877193,0.754717,0.877193,0.245283,0.811359,0.502846,1.744455,0.179026
262,199,29,65,234,0.217391,0.872807,0.753788,0.872807,0.246212,0.808943,0.500949,1.742308,0.191148
263,199,29,64,235,0.214047,0.872807,0.756654,0.872807,0.243346,0.810591,0.499051,1.748933,0.197473
264,198,30,64,235,0.214047,0.868421,0.755725,0.868421,0.244275,0.808163,0.497154,1.746786,0.19799
265,198,30,63,236,0.210702,0.868421,0.758621,0.868421,0.241379,0.809816,0.495256,1.753479,0.203513
266,197,31,63,236,0.210702,0.864035,0.757692,0.864035,0.242308,0.807377,0.493359,1.751333,0.203606
267,196,32,63,236,0.210702,0.859649,0.756757,0.859649,0.243243,0.804928,0.491461,1.74917,0.205709
268,195,33,63,236,0.210702,0.855263,0.755814,0.855263,0.244186,0.802469,0.489564,1.746991,0.211534
269,194,34,63,236,0.210702,0.850877,0.754864,0.850877,0.245136,0.8,0.487666,1.744795,0.214042
270,194,34,62,237,0.207358,0.850877,0.757813,0.850877,0.242188,0.801653,0.485769,1.75161,0.219302
271,193,35,62,237,0.207358,0.846491,0.756863,0.846491,0.243137,0.799172,0.483871,1.749415,0.2252
272,193,35,61,238,0.204013,0.846491,0.759843,0.846491,0.240157,0.80083,0.481973,1.756303,0.226679
273,192,36,61,238,0.204013,0.842105,0.758893,0.842105,0.241107,0.798337,0.480076,1.754109,0.241604
274,192,36,60,239,0.200669,0.842105,0.761905,0.842105,0.238095,0.8,0.478178,1.761069,0.245041
275,192,36,59,240,0.197324,0.842105,0.76494,0.842105,0.23506,0.80167,0.476281,1.768086,0.245107
276,192,36,58,241,0.19398,0.842105,0.768,0.842105,0.232,0.803347,0.474383,1.775158,0.245555
277,191,37,58,241,0.19398,0.837719,0.767068,0.837719,0.232932,0.800839,0.472486,1.773004,0.253123
278,191,37,57,242,0.190635,0.837719,0.770161,0.837719,0.229839,0.802521,0.470588,1.780154,0.255139
279,190,38,57,242,0.190635,0.833333,0.769231,0.833333,0.230769,0.8,0.468691,1.778003,0.266022
280,189,39,57,242,0.190635,0.828947,0.768293,0.828947,0.231707,0.797468,0.466793,1.775834,0.267785
281,188,40,57,242,0.190635,0.824561,0.767347,0.824561,0.232653,0.794926,0.464896,1.773648,0.285978
282,188,40,56,243,0.187291,0.824561,0.770492,0.824561,0.229508,0.79661,0.462998,1.780917,0.30525
283,187,41,56,243,0.187291,0.820175,0.769547,0.820175,0.230453,0.794055,0.461101,1.778734,0.306297
284,187,41,55,244,0.183946,0.820175,0.772727,0.820175,0.227273,0.795745,0.459203,1.786085,0.31421
285,187,41,54,245,0.180602,0.820175,0.775934,0.820175,0.224066,0.797441,0.457306,1.793496,0.317932
286,187,41,53,246,0.177258,0.820175,0.779167,0.820175,0.220833,0.799145,0.455408,1.800969,0.332502
287,187,41,52,247,0.173913,0.820175,0.782427,0.820175,0.217573,0.800857,0.45351,1.808504,0.367185
288,186,42,52,247,0.173913,0.815789,0.781513,0.815789,0.218487,0.798283,0.451613,1.806391,0.375987
289,186,42,51,248,0.170569,0.815789,0.78481,0.815789,0.21519,0.8,0.449715,1.814013,0.377922
290,186,42,50,249,0.167224,0.815789,0.788136,0.815789,0.211864,0.801724,0.447818,1.821699,0.3959
291,185,43,50,249,0.167224,0.811404,0.787234,0.811404,0.212766,0.799136,0.44592,1.819616,0.400069
292,184,44,50,249,0.167224,0.807018,0.786325,0.807018,0.213675,0.796537,0.444023,1.817514,0.409383
293,184,44,49,250,0.16388,0.807018,0.7897,0.807018,0.2103,0.798265,0.442125,1.825314,0.434221
294,183,45,49,250,0.16388,0.802632,0.788793,0.802632,0.211207,0.795652,0.440228,1.823219,0.434995
295,182,46,49,250,0.16388,0.798246,0.787879,0.798246,0.212121,0.793028,0.43833,1.821106,0.458132
296,182,46,48,251,0.160535,0.798246,0.791304,0.798246,0.208696,0.79476,0.436433,1.829024,0.46068
297,182,46,47,252,0.157191,0.798246,0.79476,0.798246,0.20524,0.796499,0.434535,1.837011,0.462089
298,181,47,47,252,0.157191,0.79386,0.79386,0.79386,0.20614,0.79386,0.432638,1.83493,0.465562
299,181,47,46,253,0.153846,0.79386,0.797357,0.79386,0.202643,0.795604,0.43074,1.843013,0.468556
300,180,48,46,253,0.153846,0.789474,0.79646,0.789474,0.20354,0.792952,0.428843,1.840941,0.47616
301,179,49,46,253,0.153846,0.785088,0.795556,0.785088,0.204444,0.790287,0.426945,1.83885,0.485235
302,178,50,46,253,0.153846,0.780702,0.794643,0.780702,0.205357,0.787611,0.425047,1.83674,0.48983
303,177,51,46,253,0.153846,0.776316,0.793722,0.776316,0.206278,0.784922,0.42315,1.834612,0.502462
304,176,52,46,253,0.153846,0.77193,0.792793,0.77193,0.207207,0.782222,0.421252,1.832464,0.506732
305,175,53,46,253,0.153846,0.767544,0.791855,0.767544,0.208145,0.77951,0.419355,1.830297,0.508284
306,174,54,46,253,0.153846,0.763158,0.790909,0.763158,0.209091,0.776786,0.417457,1.82811,0.518522
307,173,55,46,253,0.153846,0.758772,0.789954,0.758772,0.210046,0.774049,0.41556,1.825903,0.544835
308,172,56,46,253,0.153846,0.754386,0.788991,0.754386,0.211009,0.7713,0.413662,1.823676,0.557099
309,171,57,46,253,0.153846,0.75,0.788018,0.75,0.211982,0.768539,0.411765,1.821429,0.560493
310,171,57,45,254,0.150502,0.75,0.791667,0.75,0.208333,0.77027,0.409867,1.829861,0.568226
311,170,58,45,254,0.150502,0.745614,0.790698,0.745614,0.209302,0.767494,0.40797,1.827621,0.580161
312,169,59,45,254,0.150502,0.741228,0.78972,0.741228,0.21028,0.764706,0.406072,1.825361,0.600272
313,168,60,45,254,0.150502,0.736842,0.788732,0.736842,0.211268,0.761905,0.404175,1.823079,0.60634
314,168,60,44,255,0.147157,0.736842,0.792453,0.736842,0.207547,0.763636,0.402277,1.831678,0.616055
315,167,61,44,255,0.147157,0.732456,0.791469,0.732456,0.208531,0.76082,0.40038,1.829405,0.617978
316,167,61,43,256,0.143813,0.732456,0.795238,0.732456,0.204762,0.762557,0.398482,1.838116,0.630461
317,167,61,42,257,0.140468,0.732456,0.799043,0.732456,0.200957,0.764302,0.396584,1.846911,0.6336
318,167,61,41,258,0.137124,0.732456,0.802885,0.732456,0.197115,0.766055,0.394687,1.85579,0.638804
319,167,61,40,259,0.133779,0.732456,0.806763,0.732456,0.193237,0.767816,0.392789,1.864755,0.641361
320,166,62,40,259,0.133779,0.72807,0.805825,0.72807,0.194175,0.764977,0.390892,1.862587,0.64287
321,165,63,40,259,0.133779,0.723684,0.804878,0.723684,0.195122,0.762125,0.388994,1.860398,0.642977
322,164,64,40,259,0.133779,0.719298,0.803922,0.719298,0.196078,0.759259,0.387097,1.858187,0.64511
323,163,65,40,259,0.133779,0.714912,0.802956,0.714912,0.197044,0.756381,0.385199,1.855955,0.654622
324,162,66,40,259,0.133779,0.710526,0.80198,0.710526,0.19802,0.753488,0.383302,1.8537,0.678836
325,162,66,39,260,0.130435,0.710526,0.80597,0.710526,0.19403,0.755245,0.381404,1.862922,0.679954
326,161,67,39,260,0.130435,0.70614,0.805,0.70614,0.195,0.752336,0.379507,1.86068,0.687094
327,160,68,39,260,0.130435,0.701754,0.80402,0.701754,0.19598,0.749415,0.377609,1.858415,0.688299
328,160,68,38,261,0.12709,0.701754,0.808081,0.701754,0.191919,0.751174,0.375712,1.867801,0.695015
329,160,68,37,262,0.123746,0.701754,0.812183,0.701754,0.187817,0.752941,0.373814,1.877282,0.6968
330,159,69,37,262,0.123746,0.697368,0.811224,0.697368,0.188776,0.75,0.371917,1.875067,0.707795
331,159,69,36,263,0.120401,0.697368,0.815385,0.697368,0.184615,0.751773,0.370019,1.884683,0.708941
332,159,69,35,264,0.117057,0.697368,0.819588,0.697368,0.180412,0.753555,0.368121,1.894398,0.715707
333,158,70,35,264,0.117057,0.692982,0.818653,0.692982,0.181347,0.750594,0.366224,1.892237,0.72503
334,157,71,35,264,0.117057,0.688596,0.817708,0.688596,0.182292,0.747619,0.364326,1.890054,0.728794
335,156,72,35,264,0.117057,0.684211,0.816754,0.684211,0.183246,0.74463,0.362429,1.887848,0.73216
336,156,72,34,265,0.113712,0.684211,0.821053,0.684211,0.178947,0.746411,0.360531,1.897784,0.736434
337,155,73,34,265,0.113712,0.679825,0.820106,0.679825,0.179894,0.743405,0.358634,1.895595,0.737474
338,155,73,33,266,0.110368,0.679825,0.824468,0.679825,0.175532,0.745192,0.356736,1.905678,0.737656
339,154,74,33,266,0.110368,0.675439,0.823529,0.675439,0.176471,0.742169,0.354839,1.903509,0.738131
340,153,75,33,266,0.110368,0.671053,0.822581,0.671053,0.177419,0.73913,0.352941,1.901316,0.738793
341,152,76,33,266,0.110368,0.666667,0.821622,0.666667,0.178378,0.736077,0.351044,1.899099,0.740572
342,151,77,33,266,0.110368,0.662281,0.820652,0.662281,0.179348,0.73301,0.349146,1.896858,0.744338
343,150,78,33,266,0.110368,0.657895,0.819672,0.657895,0.180328,0.729927,0.347249,1.894593,0.745993
344,149,79,33,266,0.110368,0.653509,0.818681,0.653509,0.181319,0.726829,0.345351,1.892303,0.74891
345,148,80,33,266,0.110368,0.649123,0.81768,0.649123,0.18232,0.723716,0.343454,1.889987,0.754199
346,147,81,33,266,0.110368,0.644737,0.816667,0.644737,0.183333,0.720588,0.341556,1.887646,0.755583
347,146,82,33,266,0.110368,0.640351,0.815642,0.640351,0.184358,0.717445,0.339658,1.885279,0.761372
348,146,82,32,267,0.107023,0.640351,0.820225,0.640351,0.179775,0.719212,0.337761,1.89587,0.761986
349,145,83,32,267,0.107023,0.635965,0.819209,0.635965,0.180791,0.716049,0.335863,1.893523,0.762131
350,144,84,32,267,0.107023,0.631579,0.818182,0.631579,0.181818,0.712871,0.333966,1.891148,0.789112
351,143,85,32,267,0.107023,0.627193,0.817143,0.627193,0.182857,0.709677,0.332068,1.888747,0.804048
352,142,86,32,267,0.107023,0.622807,0.816092,0.622807,0.183908,0.706468,0.330171,1.886318,0.814721
353,141,87,32,267,0.107023,0.618421,0.815029,0.618421,0.184971,0.703242,0.328273,1.883861,0.816389
354,140,88,32,267,0.107023,0.614035,0.813953,0.614035,0.186047,0.7,0.326376,1.881375,0.8178
355,139,89,32,267,0.107023,0.609649,0.812865,0.609649,0.187135,0.696742,0.324478,1.87886,0.81936
356,138,90,32,267,0.107023,0.605263,0.811765,0.605263,0.188235,0.693467,0.322581,1.876316,0.821958
357,138,90,31,268,0.103679,0.605263,0.816568,0.605263,0.183432,0.695214,0.320683,1.887418,0.822431
358,137,91,31,268,0.103679,0.600877,0.815476,0.600877,0.184524,0.691919,0.318786,1.884895,0.825807
359,136,92,31,268,0.103679,0.596491,0.814371,0.596491,0.185629,0.688608,0.316888,1.882341,0.83133
360,135,93,31,268,0.103679,0.592105,0.813253,0.592105,0.186747,0.685279,0.314991,1.879756,0.835091
361,134,94,31,268,0.103679,0.587719,0.812121,0.587719,0.187879,0.681934,0.313093,1.87714,0.84993
362,133,95,31,268,0.103679,0.583333,0.810976,0.583333,0.189024,0.678571,0.311195,1.874492,0.853541
363,132,96,31,268,0.103679,0.578947,0.809816,0.578947,0.190184,0.675192,0.309298,1.871811,0.855762
364,131,97,31,268,0.103679,0.574561,0.808642,0.574561,0.191358,0.671795,0.3074,1.869098,0.863552
365,130,98,31,268,0.103679,0.570175,0.807453,0.570175,0.192547,0.66838,0.305503,1.866351,0.86495
366,129,99,31,268,0.103679,0.565789,0.80625,0.565789,0.19375,0.664948,0.303605,1.863569,0.867095
367,127,101,31,268,0.103679,0.557018,0.803797,0.557018,0.196203,0.658031,0.29981,1.8579,0.876176
368,127,101,30,269,0.100334,0.557018,0.808917,0.557018,0.191083,0.65974,0.297913,1.869734,0.879652
369,127,101,29,270,0.09699,0.557018,0.814103,0.557018,0.185897,0.661458,0.296015,1.88172,0.883433
370,126,102,29,270,0.09699,0.552632,0.812903,0.552632,0.187097,0.657963,0.294118,1.878947,0.884439
371,125,103,29,270,0.09699,0.548246,0.811688,0.548246,0.188312,0.65445,0.29222,1.876139,0.886886
372,124,104,29,270,0.09699,0.54386,0.810458,0.54386,0.189542,0.650919,0.290323,1.873294,0.89462
373,124,104,28,271,0.093645,0.54386,0.815789,0.54386,0.184211,0.652632,0.288425,1.885619,0.896141
374,123,105,28,271,0.093645,0.539474,0.81457,0.539474,0.18543,0.649077,0.286528,1.882799,0.896791
375,122,106,28,271,0.093645,0.535088,0.813333,0.535088,0.186667,0.645503,0.28463,1.879942,0.896969
376,121,107,28,271,0.093645,0.530702,0.812081,0.530702,0.187919,0.64191,0.282732,1.877046,0.905341
377,121,107,27,272,0.090301,0.530702,0.817568,0.530702,0.182432,0.643617,0.280835,1.889729,0.906011
378,120,108,27,272,0.090301,0.526316,0.816327,0.526316,0.183673,0.64,0.278937,1.88686,0.912058
379,119,109,27,272,0.090301,0.52193,0.815068,0.52193,0.184932,0.636364,0.27704,1.883952,0.914058
380,118,110,27,272,0.090301,0.517544,0.813793,0.517544,0.186207,0.632708,0.275142,1.881004,0.918034
381,117,111,27,272,0.090301,0.513158,0.8125,0.513158,0.1875,0.629032,0.273245,1.878015,0.918816
382,117,111,26,273,0.086957,0.513158,0.818182,0.513158,0.181818,0.630728,0.271347,1.891148,0.923763
383,117,111,25,274,0.083612,0.513158,0.823944,0.513158,0.176056,0.632432,0.26945,1.904466,0.926608
384,116,112,25,274,0.083612,0.508772,0.822695,0.508772,0.177305,0.628726,0.267552,1.90158,0.927174
385,115,113,25,274,0.083612,0.504386,0.821429,0.504386,0.178571,0.625,0.265655,1.898653,0.933148
386,114,114,25,274,0.083612,0.5,0.820144,0.5,0.179856,0.621253,0.263757,1.895683,0.935713
387,113,115,25,274,0.083612,0.495614,0.818841,0.495614,0.181159,0.617486,0.26186,1.892671,0.93642
388,112,116,25,274,0.083612,0.491228,0.817518,0.491228,0.182482,0.613699,0.259962,1.889615,0.939962
389,111,117,25,274,0.083612,0.486842,0.816176,0.486842,0.183824,0.60989,0.258065,1.886513,0.941077
390,110,118,25,274,0.083612,0.482456,0.814815,0.482456,0.185185,0.606061,0.256167,1.883366,0.944496
391,109,119,25,274,0.083612,0.47807,0.813433,0.47807,0.186567,0.60221,0.254269,1.880172,0.945362
392,108,120,25,274,0.083612,0.473684,0.81203,0.473684,0.18797,0.598338,0.252372,1.876929,0.950414
393,107,121,25,274,0.083612,0.469298,0.810606,0.469298,0.189394,0.594444,0.250474,1.873638,0.95048
394,106,122,25,274,0.083612,0.464912,0.80916,0.464912,0.19084,0.590529,0.248577,1.870296,0.95159
395,105,123,25,274,0.083612,0.460526,0.807692,0.460526,0.192308,0.586592,0.246679,1.866903,0.952907
396,104,124,25,274,0.083612,0.45614,0.806202,0.45614,0.193798,0.582633,0.244782,1.863457,0.955673
397,104,124,24,275,0.080268,0.45614,0.8125,0.45614,0.1875,0.58427,0.242884,1.878015,0.957722
398,103,125,24,275,0.080268,0.451754,0.811024,0.451754,0.188976,0.580282,0.240987,1.874603,0.958019
399,103,125,23,276,0.076923,0.451754,0.81746,0.451754,0.18254,0.581921,0.239089,1.889481,0.959849
400,102,126,23,276,0.076923,0.447368,0.816,0.447368,0.184,0.577904,0.237192,1.886105,0.959923
401,101,127,23,276,0.076923,0.442982,0.814516,0.442982,0.185484,0.573864,0.235294,1.882675,0.962164
402,101,127,22,277,0.073579,0.442982,0.821138,0.442982,0.178862,0.575499,0.233397,1.897982,0.962676
403,100,128,22,277,0.073579,0.438596,0.819672,0.438596,0.180328,0.571429,0.231499,1.894593,0.962851
404,100,128,21,278,0.070234,0.438596,0.826446,0.438596,0.173554,0.573066,0.229602,1.910251,0.963658
405,99,129,21,278,0.070234,0.434211,0.825,0.434211,0.175,0.568966,0.227704,1.906908,0.963685
406,98,130,21,278,0.070234,0.429825,0.823529,0.429825,0.176471,0.564841,0.225806,1.903509,0.965063
407,98,130,20,279,0.06689,0.429825,0.830508,0.429825,0.169492,0.566474,0.223909,1.91964,0.965289
408,97,131,20,279,0.06689,0.425439,0.82906,0.425439,0.17094,0.562319,0.222011,1.916292,0.965947
409,96,132,20,279,0.06689,0.421053,0.827586,0.421053,0.172414,0.55814,0.220114,1.912886,0.9667
410,95,133,20,279,0.06689,0.416667,0.826087,0.416667,0.173913,0.553936,0.218216,1.90942,0.967126
411,95,133,19,280,0.063545,0.416667,0.833333,0.416667,0.166667,0.555556,0.216319,1.92617,0.967634
412,94,134,19,280,0.063545,0.412281,0.831858,0.412281,0.168142,0.55132,0.214421,1.92276,0.968058
413,94,134,18,281,0.060201,0.412281,0.839286,0.412281,0.160714,0.552941,0.212524,1.939928,0.968137
414,93,135,18,281,0.060201,0.407895,0.837838,0.407895,0.162162,0.548673,0.210626,1.936581,0.968663
415,92,136,18,281,0.060201,0.403509,0.836364,0.403509,0.163636,0.544379,0.208729,1.933174,0.969784
416,91,137,18,281,0.060201,0.399123,0.834862,0.399123,0.165138,0.540059,0.206831,1.929704,0.970131
417,91,137,17,282,0.056856,0.399123,0.842593,0.399123,0.157407,0.541667,0.204934,1.947571,0.970132
418,91,137,16,283,0.053512,0.399123,0.850467,0.399123,0.149533,0.543284,0.203036,1.965773,0.971245
419,90,138,16,283,0.053512,0.394737,0.849057,0.394737,0.150943,0.538922,0.201139,1.962512,0.972843
420,89,139,16,283,0.053512,0.390351,0.847619,0.390351,0.152381,0.534535,0.199241,1.95919,0.973337
421,88,140,16,283,0.053512,0.385965,0.846154,0.385965,0.153846,0.53012,0.197343,1.955803,0.974054
422,87,141,16,283,0.053512,0.381579,0.84466,0.381579,0.15534,0.52568,0.195446,1.952351,0.974115
423,86,142,16,283,0.053512,0.377193,0.843137,0.377193,0.156863,0.521212,0.193548,1.94883,0.974198
424,85,143,16,283,0.053512,0.372807,0.841584,0.372807,0.158416,0.516717,0.191651,1.945241,0.97503
425,85,143,15,284,0.050167,0.372807,0.85,0.372807,0.15,0.518293,0.189753,1.964693,0.975108
426,84,144,15,284,0.050167,0.368421,0.848485,0.368421,0.151515,0.513761,0.187856,1.961191,0.975569
427,84,144,14,285,0.046823,0.368421,0.857143,0.368421,0.142857,0.515337,0.185958,1.981203,0.975786
428,83,145,14,285,0.046823,0.364035,0.85567,0.364035,0.14433,0.510769,0.184061,1.977799,0.976187
429,82,146,14,285,0.046823,0.359649,0.854167,0.359649,0.145833,0.506173,0.182163,1.974324,0.976296
430,81,147,14,285,0.046823,0.355263,0.852632,0.355263,0.147368,0.501548,0.180266,1.970776,0.976335
431,80,148,14,285,0.046823,0.350877,0.851064,0.350877,0.148936,0.496894,0.178368,1.967152,0.976376
432,80,148,13,286,0.043478,0.350877,0.860215,0.350877,0.139785,0.498442,0.176471,1.988304,0.976453
433,79,149,13,286,0.043478,0.346491,0.858696,0.346491,0.141304,0.49375,0.174573,1.984792,0.976801
434,78,150,13,286,0.043478,0.342105,0.857143,0.342105,0.142857,0.489028,0.172676,1.981203,0.976904
435,77,151,13,286,0.043478,0.337719,0.855556,0.337719,0.144444,0.484277,0.170778,1.977534,0.977246
436,76,152,13,286,0.043478,0.333333,0.853933,0.333333,0.146067,0.479495,0.16888,1.973783,0.97852
437,75,153,13,286,0.043478,0.328947,0.852273,0.328947,0.147727,0.474684,0.166983,1.969946,0.979874
438,74,154,13,286,0.043478,0.324561,0.850575,0.324561,0.149425,0.469841,0.165085,1.966021,0.979901
439,73,155,13,286,0.043478,0.320175,0.848837,0.320175,0.151163,0.464968,0.163188,1.962005,0.980032
440,72,156,13,286,0.043478,0.315789,0.847059,0.315789,0.152941,0.460064,0.16129,1.957895,0.98004
441,71,157,13,286,0.043478,0.311404,0.845238,0.311404,0.154762,0.455128,0.159393,1.953686,0.980297
442,70,158,13,286,0.043478,0.307018,0.843373,0.307018,0.156627,0.450161,0.157495,1.949376,0.980324
443,69,159,13,286,0.043478,0.302632,0.841463,0.302632,0.158537,0.445161,0.155598,1.944961,0.981279
444,68,160,13,286,0.043478,0.298246,0.839506,0.298246,0.160494,0.440129,0.1537,1.940438,0.981328
445,67,161,13,286,0.043478,0.29386,0.8375,0.29386,0.1625,0.435065,0.151803,1.9358,0.981387
446,66,162,13,286,0.043478,0.289474,0.835443,0.289474,0.164557,0.429967,0.149905,1.931046,0.981682
447,65,163,13,286,0.043478,0.285088,0.833333,0.285088,0.166667,0.424837,0.148008,1.92617,0.981724
448,65,163,12,287,0.040134,0.285088,0.844156,0.285088,0.155844,0.42623,0.14611,1.951185,0.98176
449,64,164,12,287,0.040134,0.280702,0.842105,0.280702,0.157895,0.421053,0.144213,1.946445,0.981778
450,63,165,12,287,0.040134,0.276316,0.84,0.276316,0.16,0.415842,0.142315,1.941579,0.981834
451,62,166,12,287,0.040134,0.27193,0.837838,0.27193,0.162162,0.410596,0.140417,1.936581,0.982308
452,61,167,12,287,0.040134,0.267544,0.835616,0.267544,0.164384,0.405316,0.13852,1.931447,0.982408
453,60,168,12,287,0.040134,0.263158,0.833333,0.263158,0.166667,0.4,0.136622,1.92617,0.98276
454,59,169,12,287,0.040134,0.258772,0.830986,0.258772,0.169014,0.394649,0.134725,1.920744,0.982821
455,58,170,12,287,0.040134,0.254386,0.828571,0.254386,0.171429,0.389262,0.132827,1.915163,0.983239
456,57,171,12,287,0.040134,0.25,0.826087,0.25,0.173913,0.383838,0.13093,1.90942,0.983337
457,56,172,12,287,0.040134,0.245614,0.823529,0.245614,0.176471,0.378378,0.129032,1.903509,0.983867
458,56,172,11,288,0.036789,0.245614,0.835821,0.245614,0.164179,0.379661,0.127135,1.931919,0.983904
459,55,173,11,288,0.036789,0.241228,0.833333,0.241228,0.166667,0.37415,0.125237,1.92617,0.984484
460,54,174,11,288,0.036789,0.236842,0.830769,0.236842,0.169231,0.368601,0.12334,1.920243,0.984574
461,53,175,11,288,0.036789,0.232456,0.828125,0.232456,0.171875,0.363014,0.121442,1.914131,0.984622
462,52,176,11,288,0.036789,0.22807,0.825397,0.22807,0.174603,0.357388,0.119545,1.907825,0.984849
463,52,176,10,289,0.033445,0.22807,0.83871,0.22807,0.16129,0.358621,0.117647,1.938596,0.985143
464,51,177,10,289,0.033445,0.223684,0.836066,0.223684,0.163934,0.352941,0.11575,1.932485,0.985171
465,50,178,10,289,0.033445,0.219298,0.833333,0.219298,0.166667,0.347222,0.113852,1.92617,0.98524
466,49,179,10,289,0.033445,0.214912,0.830508,0.214912,0.169492,0.341463,0.111954,1.91964,0.985309
467,48,180,10,289,0.033445,0.210526,0.827586,0.210526,0.172414,0.335664,0.110057,1.912886,0.985322
468,47,181,10,289,0.033445,0.20614,0.824561,0.20614,0.175439,0.329825,0.108159,1.905894,0.985465
469,47,181,9,290,0.0301,0.20614,0.839286,0.20614,0.160714,0.330986,0.106262,1.939928,0.985465
470,46,182,9,290,0.0301,0.201754,0.836364,0.201754,0.163636,0.325088,0.104364,1.933174,0.985792
471,45,183,9,290,0.0301,0.197368,0.833333,0.197368,0.166667,0.319149,0.102467,1.92617,0.986254
472,45,183,8,291,0.026756,0.197368,0.849057,0.197368,0.150943,0.320285,0.100569,1.962512,0.98651
473,44,184,8,291,0.026756,0.192982,0.846154,0.192982,0.153846,0.314286,0.098672,1.955803,0.98657
474,43,185,8,291,0.026756,0.188596,0.843137,0.188596,0.156863,0.308244,0.096774,1.94883,0.986612
475,42,186,8,291,0.026756,0.184211,0.84,0.184211,0.16,0.302158,0.094877,1.941579,0.987193
476,41,187,8,291,0.026756,0.179825,0.836735,0.179825,0.163265,0.296029,0.092979,1.934032,0.98728
477,40,188,8,291,0.026756,0.175439,0.833333,0.175439,0.166667,0.289855,0.091082,1.92617,0.987667
478,39,189,8,291,0.026756,0.171053,0.829787,0.171053,0.170213,0.283636,0.089184,1.917973,0.987976
479,38,190,8,291,0.026756,0.166667,0.826087,0.166667,0.173913,0.277372,0.087287,1.90942,0.988046
480,37,191,8,291,0.026756,0.162281,0.822222,0.162281,0.177778,0.271062,0.085389,1.900487,0.988108
481,36,192,8,291,0.026756,0.157895,0.818182,0.157895,0.181818,0.264706,0.083491,1.891148,0.98812
482,35,193,8,291,0.026756,0.153509,0.813953,0.153509,0.186047,0.258303,0.081594,1.881375,0.98815
